,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,12/7/2020 17:10:05.22,17:10:05,40,72.3,-32.3,-0.17944444399999998,6500,-4000,2020/7/12,25636205,0
1,12/7/2020 17:10:32.38,17:10:32,40,72.3,-32.3,-0.17944444399999998,6500,-4000,2020/7/12,25636232,27
2,12/7/2020 17:11:25.56,17:11:25,40,70.9,-30.9,-0.171666667,6500,-4000,2020/7/12,25636285,53
3,12/7/2020 17:11:52.02,17:11:52,40,69.5,-29.5,-0.163888889,7000,-4000,2020/7/12,25636312,27
4,12/7/2020 17:12:28.22,17:12:28,40,65.2,-25.2,-0.14,8000,-4000,2020/7/12,25636348,36
5,12/7/2020 17:13:22.54,17:13:22,40,66.6,-26.6,-0.147777778,8000,-4000,2020/7/12,25636402,54
6,12/7/2020 17:14:25.03,17:14:25,40,62.4,-22.4,-0.124444444,8000,-4000,2020/7/12,25636465,63
7,12/7/2020 17:15:28.24,17:15:28,40,61.0,-21.0,-0.11666666699999999,9000,-4000,2020/7/12,25636528,63
8,12/7/2020 17:16:41.16,17:16:41,40,63.8,-23.8,-0.132222222,9000,-4000,2020/7/12,25636601,73
9,12/7/2020 17:18:40.13,17:18:40,40,59.6,-19.6,-0.108888889,9000,-4000,2020/7/12,25636720,119
10,12/7/2020 17:19:07.18,17:19:07,40,52.5,-12.5,-0.06944444400000001,9000,-4000,2020/7/12,25636747,27
11,12/7/2020 17:19:43.2,17:19:43,40,53.9,-13.9,-0.07722222200000001,9000,-4000,2020/7/12,25636783,36
12,12/7/2020 17:20:37.43,17:20:37,40,56.8,-16.8,-0.093333333,9000,-4000,2020/7/12,25636837,54
13,12/7/2020 17:21:40.12,17:21:40,40,58.2,-18.2,-0.10111111099999999,9000,-4000,2020/7/12,25636900,63
14,12/7/2020 17:22:43.15,17:22:43,40,58.2,-18.2,-0.10111111099999999,9000,-4000,2020/7/12,25636963,63
15,12/7/2020 17:23:12.59,17:23:12,40,58.2,-18.2,-0.10111111099999999,9000,-4000,2020/7/12,25636992,29
16,12/7/2020 17:23:55.37,17:23:55,40,66.6,-26.6,-0.147777778,9000,-4000,2020/7/12,25637035,43
17,12/7/2020 17:25:56.18,17:25:56,40,79.3,-39.3,-0.21833333300000002,9000,-4000,2020/7/12,25637156,121
18,12/7/2020 17:26:22.61,17:26:22,40,73.7,-33.7,-0.187222222,9000,-4000,2020/7/12,25637182,26
19,12/7/2020 17:26:59.3,17:26:59,40,79.3,-39.3,-0.21833333300000002,9000,-4000,2020/7/12,25637219,37
20,12/7/2020 17:27:53.43,17:27:53,40,76.5,-36.5,-0.20277777800000002,9000,-4000,2020/7/12,25637273,54
21,12/7/2020 17:28:56.55,17:28:56,40,86.4,-46.4,-0.257777778,9000,-4000,2020/7/12,25637336,63
22,12/7/2020 17:29:59.29,17:29:59,40,85.0,-45.0,-0.25,9000,-4000,2020/7/12,25637399,63
23,12/7/2020 17:31:11.38,17:31:11,40,86.4,-46.4,-0.257777778,9000,-4000,2020/7/12,25637471,72
24,12/7/2020 17:33:11.51,17:33:11,40,87.8,-47.8,-0.265555556,7500,-4000,2020/7/12,25637591,120
25,12/7/2020 17:33:38.84,17:33:38,40,97.7,-57.7,-0.320555556,7000,-4000,2020/7/12,25637618,27
26,12/7/2020 17:34:14.58,17:34:14,40,93.5,-53.5,-0.297222222,7000,-4000,2020/7/12,25637654,36
27,12/7/2020 17:35:07.55,17:35:07,40,94.9,-54.9,-0.305,7000,-4000,2020/7/12,25637707,53
28,12/7/2020 17:35:35.95,17:35:35,40,99.1,-59.1,-0.328333333,7000,-4000,2020/7/12,25637735,28
29,12/7/2020 17:37:13.35,17:37:13,40,103.3,-63.3,-0.35166666700000004,7000,-4500,2020/7/12,25637833,98
30,12/7/2020 17:38:19.62,17:38:19,40,103.3,-63.3,-0.35166666700000004,7000,-4500,2020/7/12,25637899,66
31,12/7/2020 17:38:27.45,17:38:27,40,101.9,-61.9,-0.343888889,7000,-4500,2020/7/12,25637907,8
32,12/7/2020 17:40:26.3,17:40:26,40,104.8,-64.8,-0.36,7000,-4500,2020/7/12,25638026,119
33,12/7/2020 17:41:29.21,17:41:29,40,106.2,-66.2,-0.36777777799999994,6000,-4500,2020/7/12,25638089,63
34,12/7/2020 17:42:23.43,17:42:23,40,110.4,-70.4,-0.391111111,6000,-4500,2020/7/12,25638143,54
35,12/7/2020 17:43:25.66,17:43:25,40,110.4,-70.4,-0.391111111,6000,-4500,2020/7/12,25638205,62
36,12/7/2020 17:44:28.66,17:44:28,40,106.2,-66.2,-0.36777777799999994,6000,-4500,2020/7/12,25638268,63
37,12/7/2020 17:45:40.12,17:45:40,40,101.9,-61.9,-0.343888889,6500,-4500,2020/7/12,25638340,72
38,12/7/2020 17:47:40.19,17:47:40,40,99.1,-59.1,-0.328333333,6500,-4500,2020/7/12,25638460,120
39,12/7/2020 17:48:07.09,17:48:07,40,92.1,-52.1,-0.28944444399999997,6500,-4500,2020/7/12,25638487,27
40,12/7/2020 17:48:43.58,17:48:43,40,93.5,-53.5,-0.297222222,6500,-4500,2020/7/12,25638523,36
41,12/7/2020 17:49:37.51,17:49:37,40,92.1,-52.1,-0.28944444399999997,6500,-4500,2020/7/12,25638577,54
